"bimac","density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,13672.734375,17.578125,0.948088415959165,-2.57753944396973,"0p-25p",3.5,53,5710.66260084106,6424.49542594619,7138.32825105132,1714.08776855469
0,29030.390625,17.16796875,0.94816803778167,-2.94868397712708,"0p-25p",4,53,12125.0630256608,13640.6959038684,15156.328782076,3235.99682617188
0,78046.46484375,11.66015625,0.948695808437193,-3.50935673713684,"0p-25p",5,53,32597.5050554626,36672.1931873954,40746.8813193282,52758.3359375
54213.30078125,495.05859375,6.4453125,0.948609198106714,-2.56430840492249,"0p-25p",0.5,53.5,206.770095799004,232.61635777388,258.462619748756,333.063598632812
54217.5859375,380.859375,9.43359375,0.948429123392282,-2.79304981231689,"0p-25p",1,53.5,159.072745022314,178.956838150103,198.840931277892,1119.2197265625
54216.578125,470.91796875,12.421875,0.948205542789178,-2.90361189842224,"0p-25p",1.5,53.5,196.68733103759,221.273247417289,245.859163796988,372.820831298828
54215.6015625,565.1953125,13.7109375,0.94804392143302,-2.95938491821289,"0p-25p",2,53.5,236.063953613114,265.571947814753,295.079942016392,236.896392822266
0,532.91015625,12.71484375,0.948164797165831,-2.08059215545654,"25p-50p",2.5,53.5,222.579479381222,250.401914303875,278.224349226528,904.328918457031
0,655.3125,11.71875,0.947947784865826,-2.03700232505798,"25p-50p",3,53.5,273.703012358393,307.915888903193,342.128765447992,1289.95910644531
0,1499.12109375,11.89453125,0.947900414180077,-2.04870653152466,"25p-50p",3.5,53.5,626.13479713783,704.401646780059,782.668496422288,838.653869628906
0,6344.35546875,13.18359375,0.948014455391322,-2.21587610244751,"25p-50p",4,53.5,2649.8337865817,2981.06300990442,3312.29223322713,1798.17358398438
0,40146.6796875,16.58203125,0.948177331661202,-3.15581893920898,"0p-25p",4.5,53.5,16767.9804164521,18863.9779685086,20959.9755205651,2472.6962890625
0,71950.6640625,18.984375,0.948266619522626,-3.84094309806824,"0p-25p",5,53.5,30051.4845895554,33807.9201632499,37564.3557369443,40718.25390625
0,10316.54296875,12.59765625,0.948784402634495,-2.40455770492554,"25p-50p",7,53.5,4308.88909897443,4847.50023634623,5386.11137371803,8194.609375
0,72.421875,0.76171875,0.947953941296293,-1.5193920135498,"50p-75p",-4.5,54,0,0,0,0
54213.4921875,234.375,1.9921875,0.947918720010264,-2.49111104011536,"25p-50p",-4,54,97.8909200137316,110.127285015448,122.363650017164,9106.513671875
54217.4375,222.421875,1.69921875,0.948242236507602,-2.44730353355408,"25p-50p",-3.5,54,92.8984830930312,104.51079347966,116.123103866289,5872.5400390625
54215.80078125,1439.00390625,9.90234375,0.947731090547478,-2.85173082351685,"0p-25p",0,54,601.025776154308,676.153998173597,751.282220192885,2097.2041015625
54215.46875,1535.9765625,12.7734375,0.947183224569548,-2.94426870346069,"0p-25p",0.5,54,641.52814430999,721.719162348738,801.910180387487,7567.9072265625
54214.109375,643.41796875,11.1328125,0.947586316457643,-2.82985687255859,"0p-25p",1,54,268.735048167697,302.326929188659,335.918810209621,946.67138671875
54215.19921875,184.1015625,10.25390625,0.946907989826709,-2.85995745658875,"0p-25p",1.5,54,76.8933176707861,86.5049823796344,96.1166470884827,22.0477771759033
54211.2890625,241.46484375,10.95703125,0.946984501551524,-2.85866570472717,"0p-25p",2,54,100.852120344147,113.458635387165,126.065150430184,95.8277740478516
0,298.359375,10.95703125,0.946798780506121,-2.02721762657166,"25p-50p",2.5,54,124.61514117748,140.192033824665,155.76892647185,269.294708251953
54218.31640625,369.4921875,9.66796875,0.947513043784317,-2.79492974281311,"0p-25p",3,54,154.325035401648,173.615664826854,192.90629425206,711.878601074219
0,501.73828125,7.96875,0.947441442412746,-1.88180136680603,"25p-50p",3.5,54,209.559987019396,235.75498539682,261.949983774245,928.671630859375
0,2329.8046875,7.20703125,0.947341846752491,-1.85880756378174,"25p-50p",4,54,973.084690396499,1094.72027669606,1216.35586299562,634.273864746094
54211.94140625,13017.83203125,11.89453125,0.947358969547048,-3.18453979492188,"0p-25p",4.5,54,5437.13089759269,6116.77225979177,6796.41362199086,1384.42163085938
54214.27734375,29271.2109375,17.63671875,0.947574284823042,-3.87956213951111,"0p-25p",5,54,12225.6459459749,13753.8516892218,15282.0574324687,5590.9736328125
54216.35546875,36990.17578125,17.578125,0.94772155527374,-3.80431938171387,"0p-25p",5.5,54,15449.6099784372,17380.8112257418,19312.0124730465,6873.3271484375
0,38770.8984375,15.87890625,0.947963587389787,-2.92154216766357,"0p-25p",6,54,16193.3607159715,18217.5308054679,20241.7008949644,6549.8544921875
0,28737.421875,18.3984375,0.947952183747943,-3.16764545440674,"0p-25p",6.5,54,12002.6993756437,13503.0367975991,15003.3742195546,19411.1015625
0,16603.65234375,22.8515625,0.947900414180077,-2.89026308059692,"0p-25p",7,54,6934.81302834278,7801.66465688562,8668.51628542847,18800.37890625
0,20342.8125,23.7890625,0.947788262147682,-2.89319586753845,"0p-25p",7.5,54,8496.54029351185,9558.60783020083,10620.6753668898,15488.7431640625
0,26349.08203125,19.21875,0.948230020899702,-2.84814691543579,"0p-25p",8,54,11005.1664279737,12380.8122314705,13756.4580349672,8285.5791015625
0,269.47265625,1.9921875,0.94868325417882,-1.5361430644989,"50p-75p",14,54,0,0,0,0
0,149.296875,0.99609375,0.948053529786082,-1.60167276859283,"50p-75p",-4.5,54.5,0,0,0,0
0,325.60546875,2.2265625,0.947918571676705,-1.59461283683777,"50p-75p",-4,54.5,0,0,0,1361.52502441406
54212.71484375,929.58984375,8.4375,0.947733310870435,-2.78882384300232,"0p-25p",-0.5,54.5,388.259861504463,436.792344192521,485.324826880578,1254.32690429688
54212.80078125,2397.3046875,17.16796875,0.947099907402733,-3.19305348396301,"0p-25p",0,54.5,1001.27727536045,1126.43693478051,1251.59659420057,11555.3662109375
54214.8046875,2351.66015625,17.87109375,0.946619056157002,-3.35097861289978,"0p-25p",0.5,54.5,982.213018687779,1104.98964602375,1227.76627335972,2583.72607421875
0,861.50390625,10.78125,0.947251830275681,-2.00359535217285,"25p-50p",1,54.5,359.822549240474,404.800367895533,449.778186550592,1245.29467773438
54215.078125,71.77734375,6.2109375,0.947696453373039,-2.76360082626343,"0p-25p",1.5,54.5,29.9790942542053,33.726481035981,37.4738678177566,354.379455566406
54215.6484375,108.046875,6.97265625,0.948319507313951,-2.75675749778748,"0p-25p",2,54.5,45.1277141263303,50.7686783921215,56.4096426579128,550.662231445312
54214.5703125,165.234375,7.44140625,0.948305114481679,-2.75738644599915,"0p-25p",2.5,54.5,69.0130986096808,77.6397359358909,86.2663732621009,436.155822753906
0,313.59375,6.26953125,0.947837887066092,-1.79063951969147,"25p-50p",3,54.5,130.978050978373,147.350307350669,163.722563722966,259.401947021484
0,615.8203125,4.98046875,0.947442492254181,-1.71728432178497,"25p-50p",3.5,54.5,257.20839233608,289.35944137809,321.5104904201,176.709167480469
54214.06640625,641.6015625,4.21875,0.947349788995597,-2.53387236595154,"25p-50p",4,54.5,267.97639353759,301.473442729789,334.970491921988,122.859161376953
54213.23046875,971.89453125,6.15234375,0.947329713996552,-2.6296751499176,"0p-25p",4.5,54.5,405.929172566941,456.670319137809,507.411465708677,1016.77612304688
0,5437.03125,11.015625,0.947441442412746,-2.10828638076782,"25p-50p",5,54.5,2270.87356247854,2554.73275778836,2838.59195309818,4066.71118164062
0,15192.3046875,13.7109375,0.947568250626746,-2.43855237960815,"25p-50p",5.5,54.5,6345.33838075009,7138.50567834385,7931.67297593761,10456.318359375
0,20087.63671875,15,0.947571772066803,-2.58772110939026,"0p-25p",6,54.5,8389.9615543469,9438.70674864026,10487.4519429336,3070.712890625
54214.69921875,14476.875,18.6328125,0.947623766651323,-3.42782545089722,"0p-25p",6.5,54.5,6046.52634740817,6802.34214083419,7558.15793426021,1358.47888183594
54217.25,11370.05859375,24.375,0.947707672439372,-3.80798768997192,"0p-25p",7,54.5,4748.90878443615,5342.52238249067,5936.13598054519,2263.36303710938
54216.4140625,24372.48046875,28.9453125,0.948157219692697,-4.21910667419434,"0p-25p",7.5,54.5,10179.6033540379,11452.0537732927,12724.5041925474,5000.65869140625
54216.5703125,38096.30859375,28.18359375,0.948469426255262,-4.30204486846924,"0p-25p",8,54.5,15911.606175442,17900.5569473722,19889.5077193025,11808.96875
54216.96875,26499.90234375,17.98828125,0.94868129963682,-3.68456053733826,"0p-25p",8.5,54.5,11068.1592350026,12451.6791393779,13835.1990437532,40143.29296875
0,0,0,0.948760971999604,-1.47612297534943,"50p-75p",11,54.5,0,0,0,3403.93969726562
0,0.9375,0.234375,0.948247602980525,-1.53968691825867,"50p-75p",11.5,54.5,0,0,0,9340.2353515625
0,292.91015625,2.98828125,0,-1.31135594844818,"75p-100p",13.5,54.5,0,0,0,1134.33801269531
0,2382.01171875,5.9765625,0.948480967984103,-1.83335423469543,"25p-50p",14,54.5,994.889892829557,1119.25112943325,1243.61236603695,2716.41088867188
0,5898.6328125,7.67578125,0.948575732581195,-1.95369160175323,"25p-50p",14.5,54.5,2463.66972944559,2771.62844562629,3079.58716180699,858.981384277344
0,5473.30078125,5.7421875,0.94806549104805,-1.85846793651581,"25p-50p",15,54.5,2286.02218235067,2571.7749551445,2857.52772793834,610.636108398438
0,1704.4921875,1.7578125,0.947262968562198,-1.64135229587555,"50p-75p",15.5,54.5,0,0,0,3979.40307617188
0,125.68359375,0.76171875,0,-1.36198747158051,"75p-100p",-4.5,55,0,0,0,0
0,244.6875,1.46484375,0,-1.45332777500153,"50p-75p",-4,55,0,0,0,785.418090820312
54215.9140625,180.46875,4.21875,0.945492095558461,-2.57809233665466,"0p-25p",-1,55,75.3760084105733,84.798009461895,94.2200105132166,7649.1455078125
54212.64453125,956.66015625,10.72265625,0.946118091213928,-2.84611654281616,"0p-25p",-0.5,55,399.566262766049,449.512045611805,499.457828457561,2447.18798828125
54207.984375,2034.08203125,19.16015625,0.945830465224256,-3.28184533119202,"0p-25p",0,55,849.570822069173,955.767174827819,1061.96352758647,430.838348388672
54216.625,1823.96484375,18.92578125,0.945573747028037,-3.20524311065674,"0p-25p",0.5,55,761.811612276862,857.03806381147,952.264515346078,43.8077812194824
0,613.76953125,9.66796875,0.946832263980355,-1.98873329162598,"25p-50p",1,55,256.35184678596,288.395827634204,320.439808482449,138.152496337891
0,40.78125,4.04296875,0.94825569626116,-1.67404675483704,"25p-50p",1.5,55,17.0330200823893,19.162147592688,21.2912751029866,668.858337402344
54211.49609375,65.625,4.21875,0.948199819053381,-2.4950110912323,"25p-50p",2,55,27.4094576038448,30.8356398043254,34.261822004806,67.8944473266602
54217.375,95.2734375,4.74609375,0.948068297553303,-2.56693077087402,"0p-25p",2.5,55,39.7926589855819,44.7667413587796,49.7408237319773,291.3125
0,242.109375,4.453125,0.948207137797378,-1.72363865375519,"25p-50p",3,55,101.121320374185,113.761485420958,126.401650467731,109.273887634277
54217.89453125,574.27734375,4.98046875,0.947690022778569,-2.60284996032715,"0p-25p",3.5,55,239.857226763646,269.839380109102,299.821533454557,41.9863891601562
54212.84765625,642.94921875,5.2734375,0.947297800930892,-2.61357688903809,"0p-25p",4,55,268.539266327669,302.106674618628,335.674082909586,305.208618164062
54211.40234375,349.86328125,5.44921875,0.947295050418843,-2.59476852416992,"0p-25p",4.5,55,146.126670850498,164.39250470681,182.658338563122,553.591918945312
54215.73046875,194.8828125,7.5,0.947586816715043,-2.7266001701355,"0p-25p",5,55,81.3962999914178,91.570837490345,101.745374989272,285.976959228516
54216.26953125,216.2109375,9.66796875,0.947637073548905,-2.77510452270508,"0p-25p",5.5,55,90.3043737126674,101.592420426751,112.880467140834,615.408081054688
54216.08203125,245.15625,11.953125,0.947603443612495,-2.90630412101746,"0p-25p",6,55,102.393902334363,115.193140126159,127.992377917954,1405.42944335938
54215.5625,963.69140625,16.46484375,0.947417725287473,-3.213534116745,"0p-25p",6.5,55,402.502990366461,452.815864162268,503.128737958076,2160.13305664062
54211.1640625,5693.26171875,23.14453125,0.947966940805952,-3.38134932518005,"0p-25p",7,55,2377.89281078356,2675.1294121315,2972.36601347945,5181.2216796875
54218.23828125,19003.2421875,28.359375,0.948183374645031,-3.81369495391846,"0p-25p",7.5,55,7937.04474017336,8929.17533269503,9921.3059252167,5148.6865234375
0,30441.6796875,27.5390625,0.948509867536603,-3.40739560127258,"0p-25p",8,55,12714.5132005235,14303.827350589,15893.1415006544,14657.4658203125
54215.96875,22235.5078125,17.4609375,0.948700982277726,-3.61629724502563,"0p-25p",8.5,55,9287.05841808273,10447.9407203431,11608.8230226034,11532.8779296875
0,0,0,0.948108103945273,-1.4597692489624,"50p-75p",10,55,0,0,0,953.521667480469
0,0,0,0,-1.21284282207489,"75p-100p",10.5,55,0,0,0,5719.43310546875
0,2411.42578125,1.69921875,0,-1.47045469284058,"50p-75p",12,55,0,0,0,163.962783813477
0,7824.7265625,2.2265625,0,-1.58639085292816,"50p-75p",12.5,55,0,0,0,670.918334960938
0,7873.18359375,2.28515625,0.948166958033808,-1.77120721340179,"25p-50p",13,55,3288.37625783127,3699.42329006018,4110.47032228909,1280.4775390625
0,3097.03125,4.21875,0.947370989267662,-1.70868349075317,"25p-50p",13.5,55,1293.53061706145,1455.22194419413,1616.91327132681,4159.35498046875
0,4488.1640625,7.265625,0.947319537019204,-1.92742097377777,"25p-50p",14,55,1874.56217280295,2108.88244440332,2343.20271600369,6485.703125
0,10461.50390625,8.90625,0.947976830854341,-2.16701626777649,"25p-50p",14.5,55,4369.43463300292,4915.61396212828,5461.79329125365,2833.01171875
0,10794.7265625,7.20703125,0,-1.9745819568634,"25p-50p",15,55,4508.61104853244,5072.187429599,5635.76381066555,8093.81201171875
0,3897.71484375,2.51953125,0.945626389371494,-1.67324364185333,"50p-75p",15.5,55,0,0,0,5232.6123046875
0,82.3828125,3.45703125,0.947827940389662,-1.62033140659332,"50p-75p",-1.5,55.5,0,0,0,4052.88940429688
0,228.22265625,6.2109375,0.94385846614493,-1.76375377178192,"25p-50p",-1,55.5,95.3212833633711,107.236443783792,119.151604204214,13095.5126953125
54214.50390625,561.62109375,10.48828125,0.946564911451131,-2.86475992202759,"0p-25p",-0.5,55.5,234.571117082904,263.892506718267,293.21389635363,772.376403808594
54210.125,866.25,15.9375,0.945434209797772,-3.16642737388611,"0p-25p",0,55.5,361.804840370752,407.030445417096,452.25605046344,40.1180572509766
54212.48046875,646.9921875,14.6484375,0.94548616267965,-2.98384475708008,"0p-25p",0.5,55.5,270.227884697906,304.006370285144,337.784855872382,33.7747230529785
0,185.91796875,7.265625,0.945580725378983,-1.81984043121338,"25p-50p",1,55.5,77.6519723008926,87.3584688385041,97.0649653761157,110.265274047852
0,27.65625,3.45703125,0.94584469203648,-1.65797328948975,"50p-75p",1.5,55.5,0,0,0,111.007499694824
0,47.9296875,3.75,0.946260332211775,-1.7454845905304,"25p-50p",2,55.5,20.0186931428081,22.5210297856591,25.0233664285101,25.8438892364502
0,57.7734375,3.984375,0.946964063303665,-1.68575572967529,"25p-50p",2.5,55.5,24.1301117833848,27.1463757563079,30.162639729231,118.094161987305
0,103.88671875,4.51171875,0.947599461702598,-1.69789338111877,"25p-50p",3,55.5,43.3901502960865,48.8139190830973,54.2376878701081,140.106674194336
54215.953125,256.2890625,6.2109375,0.947728868495647,-2.61083197593689,"0p-25p",3.5,55.5,107.043721035015,120.424186164392,133.804651293769,298.936676025391
54206.71875,323.73046875,6.9140625,0.947919609841957,-2.58402442932129,"0p-25p",4,55.5,135.211833268967,152.113312427588,169.014791586208,1123.02221679688
54211.51171875,246.4453125,6.03515625,0.947910847183202,-2.59065961837769,"0p-25p",4.5,55.5,102.932302394439,115.798840193744,128.665377993048,1718.2236328125
54212.84765625,234.90234375,6.6796875,0.94742582730837,-2.6015796661377,"0p-25p",5,55.5,98.1111745837625,110.375071406733,122.638968229703,2309.68994140625
54212.859375,288.3984375,9.2578125,0.947484191897584,-2.73286604881287,"0p-25p",5.5,55.5,120.454777076897,135.511624211509,150.568471346121,1450.998046875
54212.6796875,375.703125,11.953125,0.947317716224811,-2.9346067905426,"0p-25p",6,55.5,156.919144782012,176.534037879763,196.148930977515,1973.01501464844
54211.625,927.24609375,15.17578125,0.947605763907778,-3.04922389984131,"0p-25p",6.5,55.5,387.280952304326,435.691071342366,484.101190380407,4379.7705078125
0,3661.93359375,20.68359375,0.948020174926994,-2.50091147422791,"25p-50p",7,55.5,1529.47220702455,1720.65623290261,1911.84025878068,4937.78759765625
0,10855.3125,24.9609375,0.948412929934157,-2.88201332092285,"0p-25p",7.5,55.5,4533.91585135599,5100.65533277549,5667.39481419499,5114.0927734375
0,14877.36328125,19.39453125,0.948751737604671,-2.66643142700195,"0p-25p",8,55.5,6213.79745698163,6990.52213910434,7767.24682122704,10478.6865234375
0,0,0,0,-1.27462124824524,"75p-100p",9.5,55.5,0,0,0,34.8274993896484
0,20692.67578125,2.75390625,0.948654851818896,-2.10286593437195,"25p-50p",12.5,55.5,8642.66696436234,9723.00033490763,10803.3337054529,250.642501831055
0,17577.83203125,2.6953125,0,-1.92947840690613,"25p-50p",13,55.5,7341.69663737985,8259.40871705233,9177.12079672481,220.112487792969
0,6029.765625,3.515625,0,-1.64249205589294,"50p-75p",13.5,55.5,0,0,0,1598.39001464844
54211.7421875,2474.82421875,4.39453125,0,-2.5132040977478,"25p-50p",14,55.5,1033.65469715499,1162.86153429937,1292.06837144374,3304.72827148438
0,7962.94921875,4.16015625,0.945634144913736,-1.86557292938232,"25p-50p",15,55.5,3325.86848019653,3741.6020402211,4157.33560024567,8501.4462890625
0,3392.51953125,1.7578125,0.945558004917849,-1.65857434272766,"50p-75p",15.5,55.5,0,0,0,1295.01440429688
54209.8984375,47.8125,2.6953125,0.946824451651431,-2.5119731426239,"25p-50p",-2,56,19.9697476828012,22.4659661431514,24.9621846035015,3240.2548828125
0,126.5625,5.5078125,0.945630412496838,-1.70760715007782,"25p-50p",-1.5,56,52.861096807415,59.4687339083419,66.0763710092688,10498.1904296875
0,192.24609375,7.96875,0.946174396840575,-1.82877421379089,"25p-50p",-1,56,80.2950271412633,90.3319055339212,100.368783926579,2011.0478515625
0,226.0546875,9.9609375,0.945884920307396,-1.94829297065735,"25p-50p",-0.5,56,94.4157923532441,106.2177663974,118.019740441555,64.9308319091797
54215.43359375,188.3203125,11.19140625,0.94262229607177,-2.8398277759552,"0p-25p",0,56,78.6553542310333,88.4872735099125,98.3191927887916,10.8877792358398
54212.00390625,89.8828125,8.73046875,0.942935398845406,-2.76749062538147,"0p-25p",0.5,56,37.5411678252661,42.2338138034243,46.9264597815826,0
54212.5625,27.59765625,4.74609375,0.942498030013868,-2.59914183616638,"0p-25p",1,56,11.5266558316169,12.967487810569,14.4083197895211,10.5150003433228
54216.51171875,23.84765625,3.984375,0.942066444834976,-2.54225826263428,"25p-50p",1.5,56,9.96040111139719,11.2054512503218,12.4505013892465,1.68194401264191
54217.82421875,40.48828125,4.21875,0.945249694541811,-2.59750509262085,"0p-25p",2,56,16.9106564323721,19.0244884864186,21.1383205404652,21.8861103057861
0,42.7734375,3.984375,0.945622074732865,-1.68595707416534,"25p-50p",2.5,56,17.865092902506,20.0982295153193,22.3313661281325,3.80555486679077
0,36.6796875,4.21875,0.945873543621562,-1.66699981689453,"50p-75p",3,56,0,0,0,136.718887329102
54213.15625,63.45703125,5.5078125,0.946165572792507,-2.6652843952179,"0p-25p",3.5,56,26.5039665937178,29.8169624179325,33.1299582421473,112.074440002441
54209.3125,108.28125,6.2109375,0.946751619335108,-2.61325693130493,"0p-25p",4,56,45.225605046344,50.878805677137,56.53200630793,558.036682128906
54216.96875,168.69140625,5.44921875,0.946721494424873,-2.64722466468811,"0p-25p",4.5,56,70.4569896798833,79.2641133898687,88.0712370998541,2467.88427734375
0,263.203125,6.03515625,0.947339315435087,-1.76221299171448,"25p-50p",5,56,109.931503175421,123.672941072348,137.414378969276,7948.12109375
54213.21875,345.05859375,7.96875,0.94716417094498,-2.7021815776825,"0p-25p",5.5,56,144.119906990216,162.134895363993,180.14988373777,3261.6396484375
54204.12109375,435.703125,9.66796875,0.947361484972524,-2.80628490447998,"0p-25p",6,56,181.979220305527,204.726622843718,227.474025381909,3925.37133789062
54216.42578125,1157.63671875,11.19140625,0.947572609888925,-2.85451912879944,"0p-25p",6.5,56,483.507726677824,543.946192512552,604.384658347279,2831.59204101562
0,3228.75,15,0.947807322287695,-2.23826432228088,"25p-50p",7,56,1348.54531410917,1517.11347837281,1685.68164263646,1914.17724609375
0,5278.7109375,16.2890625,0.948157219692697,-2.32707762718201,"25p-50p",7.5,56,2204.74824600927,2480.34177676043,2755.93530751159,2927.29809570312
0,0,0,0,-1.33346056938171,"75p-100p",10,56,0,0,0,43.0541648864746
0,0,0,0.948551571495571,-1.54509234428406,"50p-75p",10.5,56,0,0,0,509.000549316406
0,2.34375,0.234375,0.948322299639948,-1.43380630016327,"75p-100p",11,56,0,0,0,312.657775878906
0,19.5703125,0.76171875,0.948385034633909,-1.52894127368927,"50p-75p",11.5,56,0,0,0,35.156665802002
0,17882.2265625,1.93359375,0,-1.91851329803467,"25p-50p",12.5,56,7468.83246974768,8402.43652846614,9336.0405871846,2318.08740234375
0,1143.984375,0.9375,0,-1.35524308681488,"75p-100p",14.5,56,0,0,0,763.515319824219
0,2193.75,1.0546875,0.947924498722345,-1.64744412899017,"50p-75p",15,56,0,0,0,4025.81689453125
0,974.765625,0.46875,0.948401786328908,-1.4924259185791,"50p-75p",15.5,56,0,0,0,2775.2431640625
54216.08984375,469.04296875,2.75390625,0.947940437452343,-2.51324534416199,"25p-50p",-2.5,56.5,195.90420367748,220.392229137165,244.88025459685,20363.671875
54210.96875,608.203125,6.73828125,0.947260373111796,-2.68585443496704,"0p-25p",-2,56.5,254.026937435633,285.780304615088,317.533671794542,7108.1875
54211.46875,471.09375,10.48828125,0.946845946032124,-2.8017520904541,"0p-25p",-1.5,56.5,196.7607492276,221.35584288105,245.9509365345,316.301940917969
54216.6328125,365.5078125,12.421875,0.946180184778036,-2.92603302001953,"0p-25p",-1,56.5,152.660889761414,171.743500981591,190.826112201768,104.64249420166
0,319.04296875,11.953125,0.945933059359469,-2.03605484962463,"25p-50p",-0.5,56.5,133.254014868692,149.910766727279,166.567518585865,0.631111025810242
54217.2578125,361.7578125,9.43359375,0.942653498788198,-2.78779554367065,"0p-25p",0,56.5,151.094635041195,169.981464421344,188.868293801493,0
54213.5859375,310.78125,7.03125,0.94310784716767,-2.56225490570068,"0p-25p",0.5,56.5,129.803359938208,146.028779930484,162.25419992276,0
54211.53515625,124.86328125,6.2109375,0.943891264420199,-2.63464903831482,"0p-25p",1,56.5,52.1513876373155,58.6703110919799,65.1892345466444,68.2724990844727
54218.203125,43.06640625,6.2109375,0.943246890235754,-2.65575981140137,"0p-25p",1.5,56.5,17.9874565525232,20.2358886215886,22.484320690654,57.0286102294922
0,39.90234375,4.98046875,0.945078613201411,-1.68929588794708,"25p-50p",2,56.5,16.6659291323378,18.74917027388,20.8324114154222,21.2327785491943
0,31.0546875,3.75,0.945802417799976,-1.66943943500519,"50p-75p",2.5,56.5,0,0,0,1019.06555175781
