"longitude","latitude","nvessels","nreturning_vessels","bimac","density","density_freq","bathymetry_prob","fishing","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
-1.5,57,70,13,0,248.37890625,47.28515625,0.945190829112333,TRUE,2758.92576936245,3079.73109138134,3400.53641340022,4054.6591796875
-1,57,24,2,0,150.1171875,23.49609375,0.946198749349826,TRUE,1667.46115147596,1861.35198304293,2055.2428146099,65.0186080932617
-0.5,57,10,1,125.647972106934,87.1875,11.71875,0.945408307010047,TRUE,968.455188679245,1081.06625713032,1193.6773255814,3.29027795791626
0,57,14,3,0,102.5390625,14.58984375,0.942884272507619,TRUE,1138.97619636336,1271.41528896375,1403.85438156414,0
0.5,57,33,4,0,172.3828125,23.02734375,0.942460908357185,TRUE,1914.781696972,2137.43073150363,2360.07976603526,27.6269435882568
1,57,51,8,0,221.71875,35.7421875,0.942081225869171,TRUE,2462.79195830797,2749.16311625076,3035.53427419355,710.759704589844
1.5,57,70,16,0,231.38671875,48.3984375,0.944360646880871,TRUE,2570.18114253652,2869.03941492449,3167.89768731245,1382.57751464844
2,57,71,17,0,204.66796875,46.171875,0.944831924470605,TRUE,2273.39648794127,2537.74491677165,2802.09334560203,1155.40246582031
2.5,57,37,7,0,148.4765625,29.1796875,0.94558479094137,TRUE,1649.23753233414,1841.00933841951,2032.78114450488,190.172775268555
3,57,28,4,0,114.140625,17.28515625,0.946261810137246,TRUE,1267.84321743761,1415.26684737222,1562.69047730683,817.772216796875
3.5,57,25,4,123.20947265625,95.7421875,12.12890625,0.946516640145023,TRUE,1063.47834563299,1187.13861838101,1310.79889112903,280.895843505859
4,57,12,1,118.988632202148,80.7421875,9.90234375,0.947055171861985,TRUE,896.862399193548,1001.14872468117,1105.43505016879,462.804443359375
4.5,57,14,2,117.271423339844,88.41796875,14.12109375,0.946634697898045,TRUE,982.122903035605,1096.32324059789,1210.52357816016,121.242774963379
5,57,18,4,123.174934387207,96.4453125,17.16796875,0.94644714278578,TRUE,1071.28846812234,1195.85689464819,1320.42532117404,190.747222900391
5.5,57,20,4,121.939872741699,93.10546875,15.8203125,0.947713584855277,TRUE,1034.19038629793,1154.44508237909,1274.69977846024,831.111083984375
6,57,19,3,121.408103942871,84.140625,14.0625,0.947480911469097,TRUE,934.611324558734,1043.28705997254,1151.96279538635,1045.89111328125
6.5,57,11,3,119.429046630859,73.06640625,12.5390625,0.947454888038494,TRUE,811.601895351491,905.974208764455,1000.34652217742,790.412780761719
7,57,10,2,121.062461853027,85.8984375,15.05859375,0.947826100188273,TRUE,954.136630782106,1065.08275064049,1176.02887049887,957.23583984375
7.5,57,28,4,122.103401184082,109.86328125,17.34375,0.948013023580391,TRUE,1220.33163896074,1362.23066674688,1504.12969453301,1776.45361328125
8,57,36,5,116.39289855957,91.5234375,11.66015625,0.948199819053381,TRUE,1016.6176106969,1134.82896077793,1253.04031085896,3676.70947265625
10.5,57,5,1,0,41.25,5.44921875,0.948646480084676,TRUE,458.19385270846,511.47220767456,564.75056264066,365.288879394531
11,57,7,1,0,62.63671875,9.2578125,0.948728582716097,TRUE,695.751745092818,776.653110801285,857.554476509752,39.0061111450195
11.5,57,7,1,0,51.9140625,8.3203125,0.94831327655806,TRUE,576.647377130249,643.69939772679,710.751418323331,506.638885498047
12,57,4,0,0,21.62109375,3.1640625,0.947557155974518,TRUE,240.161266547474,268.086995215785,296.012723884096,13151.5302734375
-2,57.5,130,29,0,361.40625,71.66015625,0,TRUE,4014.40295952526,4481.19400133052,4947.98504313578,4819.92724609375
-1.5,57.5,116,26,0,400.72265625,77.28515625,0.945464440124392,TRUE,4451.11897538801,4968.69094927034,5486.26292315266,4104.1953125
-1,57.5,73,11,0,290.56640625,49.921875,0.944285906880359,TRUE,3227.53311872337,3602.82766741214,3978.1222161009,1128.98278808594
-0.5,57.5,49,6,0,203.61328125,32.2265625,0.943341592549163,TRUE,2261.68130420724,2524.66750237087,2787.65370053451,456.013610839844
0,57.5,36,6,0,216.73828125,33.1640625,0.94025881383875,TRUE,2407.47025734175,2687.40865935824,2967.34706137472,35.0330543518066
0.5,57.5,97,11,0,322.96875,45.234375,0.940150976707925,TRUE,3587.44959677419,4004.59489872468,4421.74020067517,188.082229614258
1,57.5,101,14,0,392.2265625,59.12109375,0.94104065536965,TRUE,4356.74666197504,4863.34511104191,5369.94356010878,1528.81774902344
1.5,57.5,79,17,0,344.00390625,64.51171875,0.943601064775407,TRUE,3821.10242791388,4265.41666371782,4709.73089952175,1904.52770996094
2,57.5,61,16,124.116882324219,234.55078125,51.09375,0.94386298732188,TRUE,2605.32669373859,2908.2716581268,3211.216622515,1104.22937011719
2.5,57.5,21,3,125.529121398926,135,25.3125,0.945540153907102,TRUE,1499.54351795496,1673.90904329856,1848.27456864216,118.315002441406
3,57.5,17,1,125.33846282959,95.5078125,10.13671875,0.946327254959245,TRUE,1060.87497146987,1184.23252629195,1307.59008111403,65.9711074829102
3.5,57.5,19,1,120.434959411621,100.4296875,9.4921875,0.946032637383233,TRUE,1115.54582889531,1245.26046016221,1374.97509142911,169.870834350586
4,57.5,23,1,118.578071594238,123.22265625,14.296875,0.946515718928475,TRUE,1368.72396625837,1527.8779158233,1687.03186538822,73.8574981689453
4.5,57.5,44,6,122.969146728516,162.94921875,22.265625,0.946070812721723,TRUE,1809.99588690657,2020.46052491897,2230.92516293136,888.731140136719
5,57.5,43,6,0,180.29296875,26.42578125,0.944959677553952,TRUE,2002.64557497718,2235.5113395094,2468.37710404163,2214.16723632812
5.5,57.5,31,4,0,165.9375,25.78125,0.944879845764746,TRUE,1843.18890748631,2057.51319905448,2271.83749062266,2778.03759765625
6,57.5,34,7,125.646903991699,134.296875,22.5,0.942484133797908,TRUE,1491.73339546561,1665.19076703138,1838.64813859715,3069.08764648438
6.5,57.5,19,2,125.586135864258,88.30078125,14.53125,0.939668091955612,TRUE,980.821215954047,1094.87019455336,1208.91917315266,1346.03723144531
7,57.5,12,1,122.712821960449,64.6875,9.19921875,0.908883391598063,TRUE,718.531269020085,802.08141658056,885.631564141035,2560.91723632812
7.5,57.5,22,3,122.052154541016,86.77734375,11.19140625,0.864730508635796,TRUE,963.899283893792,1075.98059597447,1188.06190805514,6956.9150390625
8,57.5,34,3,118.637603759766,107.98828125,10.25390625,0.931125240440441,TRUE,1199.50464565581,1338.9819300344,1478.45921441298,12997.4111328125
8.5,57.5,34,1,113.721000671387,97.1484375,6.4453125,0.943703395066541,TRUE,1079.09859061169,1204.57517091537,1330.05175121905,14965.65625
9,57.5,29,3,116.163597106934,71.015625,6.09375,0.947919758118968,TRUE,788.822371424224,880.54590298518,972.269434546136,9962.0556640625
10.5,57.5,37,4,123.105804443359,101.54296875,14.1796875,0.948873221570176,TRUE,1127.91185617012,1259.06439758525,1390.21693900037,2549.50024414062
11,57.5,47,7,0,127.1484375,19.51171875,0.947742332944479,TRUE,1412.33048349057,1576.55495831505,1740.77943313954,12597.17578125
11.5,57.5,39,7,0,79.5703125,13.125,0.946582822819717,TRUE,883.845528377967,986.61826423587,1089.39100009377,11504.1708984375
-4,58,2,0,115.753677368164,14.1796875,1.93359375,0,TRUE,157.504136868533,175.81857138813,194.133005907727,641.806640625
-3.5,58,10,1,121.259307861328,59.12109375,8.02734375,0.947762489315178,TRUE,656.701132646074,733.061729465385,809.422326284696,3000.74609375
-3,58,33,3,124.49535369873,121.875,15.52734375,0.947274067979669,TRUE,1353.75456482045,1511.1678863112,1668.58120780195,5772.25390625
-2.5,58,56,6,0,229.8046875,35.0390625,0.946158752182594,TRUE,2552.60836693548,2849.42329332333,3146.23821971118,10938.0205078125
-2,58,124,21,0,383.7890625,66.73828125,0.945659896744056,TRUE,4263.02519210286,4758.72579583575,5254.42639956864,12303.615234375
-1.5,58,134,22,0,429.43359375,76.81640625,0.945916448899627,TRUE,4770.03231036975,5324.68723018019,5879.34214999062,3374.38696289062
-1,58,98,18,0,360.8203125,63.57421875,0.94200976664157,TRUE,4007.89452411747,4473.92877110787,4939.96301809827,981.92333984375
-0.5,58,88,16,0,298.76953125,53.7890625,0.941205388972493,TRUE,3318.65121443244,3704.54089052924,4090.43056662603,2382.26025390625
0,58,71,14,0,307.265625,53.49609375,0.937348827337511,TRUE,3413.0235278454,3809.88672875766,4206.74992966992,1885.45837402344
0.5,58,130,20,0,424.51171875,65.21484375,0.935354293173943,TRUE,4715.36145294431,5263.65929630993,5811.95713967554,4914.6767578125
1,58,179,25,0,537.0703125,81.26953125,0.939014447978293,TRUE,5965.63189478089,6659.31002208099,7352.9881493811,3884.32958984375
1.5,58,123,19,0,473.61328125,79.62890625,0.941865179521959,TRUE,5260.76834011716,5872.485588968,6484.20283781883,1529.95837402344
2,58,52,11,0,302.28515625,58.125,0.944637224735405,TRUE,3357.70182687918,3748.13227186513,4138.56271685109,19.2077770233154
2.5,58,25,4,125.98796081543,192.65625,34.1015625,0.946161785017001,TRUE,2139.97356208156,2388.80769720732,2637.64183233308,89.8327789306641
3,58,26,1,0,171.26953125,23.203125,0.945856420054143,TRUE,1902.4156696972,2123.6267940806,2344.83791846399,495.980010986328
3.5,58,41,4,125.12287902832,191.77734375,27.1875,0.946291006558916,TRUE,2130.21090896987,2377.90985187335,2625.60879477682,290.496948242188
4,58,48,8,126.133255004883,234.31640625,35.625,0.944117135942778,TRUE,2602.72331957547,2905.36556603774,3208.0078125,248.671112060547
4.5,58,77,11,0,289.98046875,43.41796875,0.942112871141246,TRUE,3221.02468331558,3595.56243718949,3970.10019106339,655.755004882812
5,58,88,13,0,331.69921875,49.5703125,0.922630785139018,TRUE,3684.42528435027,4112.84682904217,4541.26837373406,1247.68640136719
5.5,58,79,11,0,309.609375,47.98828125,0.758533060893765,TRUE,3439.05726947657,3838.94764964826,4238.83802981995,4629.09423828125
6,58,63,11,0,213.75,35.0390625,0.593921955566432,FALSE,0,0,0,7607.8017578125
6.5,58,30,5,0,104.23828125,17.05078125,0.622230449684143,FALSE,0,0,0,7523.37744140625
7,58,13,2,126.166191101074,51.85546875,7.79296875,0,TRUE,575.99653358947,642.972874704525,709.94921581958,4533.6279296875
7.5,58,15,3,121.127586364746,55.4296875,7.44140625,0,TRUE,615.697989576993,687.29077906269,758.883568548387,2354.61547851562
8,58,23,2,114.168426513672,73.59375,5.9765625,0.945299160810047,TRUE,817.459487218503,912.51291596484,1007.56634471118,5465.8076171875
8.5,58,23,0,116.451652526855,83.14453125,4.5703125,0.423947331128452,TRUE,923.54698436549,1030.93616859404,1138.32535282258,8068.6806640625
9,58,26,3,120.980865478516,80.21484375,7.5,0.161365720121384,TRUE,891.004807326537,994.610017480785,1098.21522763503,11039.8798828125
9.5,58,29,5,120.339172363281,64.74609375,9.31640625,0.331084282834129,TRUE,719.182112560864,802.807939602825,886.433766644786,11078.6630859375
10,58,18,3,116.078163146973,72.0703125,11.015625,0.930366031876942,TRUE,800.537555158247,893.62331738595,986.709079613653,17914.6484375
10.5,58,41,6,116.679580688477,118.828125,18.45703125,0.936984578397635,TRUE,1319.91070069994,1473.38868915342,1626.8666776069,20726.501953125
11,58,51,9,124.520782470703,124.8046875,20.68359375,0.932636192387184,TRUE,1386.2967418594,1547.49403742445,1708.6913329895,18002.69140625
-3.5,58.5,30,6,125.274452209473,114.609375,19.86328125,0,TRUE,1273.04996576385,1421.07903155034,1569.10809733683,1013.36309814453
-3,58.5,66,10,123.25154876709,200.625,31.46484375,0.946988534109374,TRUE,2228.48828362751,2487.61482823536,2746.74137284321,1726.31994628906
-2.5,58.5,61,10,125.782829284668,252.12890625,39.609375,0.94611987885629,TRUE,2800.57975597231,3126.2285648063,3451.87737364028,617.943908691406
-2,58.5,70,10,0,291.328125,47.2265625,0.943745079877904,TRUE,3235.9940847535,3612.27246670158,3988.55084864966,1330.83996582031
-1.5,58.5,87,14,0,308.7890625,51.97265625,0.942127009911653,TRUE,3429.94545990566,3828.77632733655,4227.60719476744,8496.650390625
-1,58.5,67,12,0,294.9609375,52.20703125,0.943426404032749,TRUE,3276.3463842818,3657.31689408201,4038.28740388222,1810.27856445312
-0.5,58.5,81,16,0,284.1796875,51.38671875,0.938820727833779,TRUE,3156.59117277845,3523.63665798525,3890.68214319205,1491.64831542969
0,58.5,74,15,0,283.59375,50.80078125,0.933000596988054,TRUE,3150.08273737066,3516.3714277626,3882.66011815454,2069.07153320312
0.5,58.5,62,11,0,362.8125,61.9921875,0.930848499737143,TRUE,4030.02320450396,4498.63055386488,4967.23790322581,5495.22216796875
1,58.5,160,26,0,513.984375,86.484375,0.936904678203311,TRUE,5709.19953971394,6373.05995130858,7036.92036290323,6709.37939453125
1.5,58.5,181,30,0,580.78125,100.6640625,0.938825640673353,TRUE,6451.16117620207,7201.29619669068,7951.43121717929,10859.4384765625
2,58.5,102,21,0,562.8515625,94.921875,0.945238420301286,TRUE,6252.00305272367,6978.98015187759,7705.95725103151,1218.48388671875
2.5,58.5,101,19,0,506.19140625,76.875,0.945353298318748,TRUE,5622.63734879032,6276.43238934734,6930.22742990435,612.577758789062
3,58.5,92,15,0,411.50390625,62.75390625,0.94400215529282,TRUE,4570.87418689136,5102.3711853671,5633.86818384284,774.23388671875
3.5,58.5,92,18,0,365.21484375,64.51171875,0.942140577520062,TRUE,4056.7077896759,4528.41799777774,5000.12820587959,340.769714355469
4,58.5,106,20,0,383.7890625,71.484375,0.810654619193413,TRUE,4263.02519210286,4758.72579583575,5254.42639956864,1249.423828125
4.5,58.5,97,14,0,432.65625,74.70703125,0.693612312347545,TRUE,4805.8287051126,5364.64599640476,5923.46328769692,1377.66723632812
5,58.5,134,22,0,460.37109375,75.1171875,0.676299868172301,TRUE,5113.67769990109,5708.29138593611,6302.90507197112,2860.15673828125
5.5,58.5,142,23,0,357.7734375,57.890625,0.643463815395184,TRUE,3974.05065999696,4436.14957395009,4898.24848790322,4496.64501953125
6,58.5,65,11,0,194.58984375,31.9921875,0,FALSE,0,0,0,7312.82421875
8.5,58.5,4,0,115.319831848145,29.47265625,1.171875,0,TRUE,327.374301011868,365.441080199295,403.507859386722,1673.50671386719
9,58.5,4,0,123.83878326416,39.78515625,3.515625,0.936952097540052,TRUE,441.922764188983,493.309132117935,544.695500046887,3632.58984375
9.5,58.5,9,1,125.829643249512,51.73828125,6.26953125,0.17592773504859,TRUE,574.694846507912,641.519828659995,708.344810812078,2787.2607421875
10,58.5,8,1,118.846687316895,63.6328125,9.140625,0.244934765912184,TRUE,706.816085286062,789.00400217979,871.191919073518,4129.63720703125
10.5,58.5,14,3,118.80924987793,81.796875,14.296875,0.613663335916271,TRUE,908.577582927571,1014.22613908194,1119.87469523631,21645.0078125
11,58.5,18,4,121.070098876953,66.62109375,12.65625,0.947088975648057,TRUE,740.009105865794,826.056676315305,912.104246764816,14700.6650390625
-4.5,59,0,0,0,13.4765625,3.33984375,0.94619148447676,TRUE,149.694014379184,167.10029512095,184.506575862716,0
-4,59,18,5,0,57.71484375,12.83203125,0.945775293104467,TRUE,641.080887667377,715.625176931025,790.169466194674,1296.38562011719
-3.5,59,36,8,0,132.48046875,24.90234375,0.945225860957785,TRUE,1471.55724570146,1642.66855334117,1813.77986098087,817.57275390625
-3,59,64,10,0,202.44140625,35.68359375,0,FALSE,0,0,0,4181.4677734375
-2.5,59,67,14,125.832382202148,214.04296875,38.5546875,0.946036028022881,TRUE,2377.53145446592,2653.98860033405,2930.44574620218,1115.73559570312
-2,59,28,5,122.987564086914,189.609375,34.8046875,0.945296994254445,TRUE,2106.12969796105,2351.02850004954,2595.92730213803,568.708312988281
-1.5,59,31,7,121.382720947266,186.15234375,34.921875,0.942778794735356,TRUE,2067.72992905508,2308.16364173591,2548.59735441673,5285.2333984375
-1,59,40,7,124.302719116211,196.875,36.796875,0.9398284390221,TRUE,2186.83429701765,2441.1173548104,2695.40041260315,6452.40478515625
-0.5,59,49,6,0,211.69921875,35.91796875,0.937708231107056,TRUE,2351.49771283475,2624.92767944345,2898.35764605214,1364.65588378906
0,59,54,6,125.300498962402,219.2578125,36.2109375,0.935652028840558,TRUE,2435.45652959525,2718.64914931563,3001.84176903601,2505.63110351562
0.5,59,44,9,0,263.0859375,48.10546875,0.934541573571691,TRUE,2922.28749809799,3262.08836996985,3601.88924184171,2946.14575195312
1,59,78,18,0,417.59765625,78.6328125,0.940296989811076,TRUE,4638.56191513238,5177.92957968266,5717.29724423293,3258.84497070312
1.5,59,131,28,0,667.32421875,115.078125,0.940924353666514,TRUE,7412.45708593274,8274.37070057609,9136.28431521943,2880.72802734375
2,59,284,44,0,918.046875,134.765625,0.9413059491136,TRUE,10197.4165969264,11383.162712848,12568.9088287697,646.724426269531
2.5,59,324,36,0,922.03125,122.2265625,0.941652208419519,TRUE,10241.6739576993,11432.566278362,12623.4585990248,428.059173583984
3,59,172,25,0,653.61328125,95.21484375,0.936534146211077,TRUE,7260.15969739044,8104.36431336608,8948.56892934171,1322.82165527344
3.5,59,118,22,0,473.96484375,88.359375,0.881375164384583,TRUE,5264.67340136184,5876.84472710159,6489.01605284133,1463.00561523438
4,59,141,32,0,474.7265625,93.69140625,0.674978450106913,TRUE,5273.13436739196,5886.28952639103,6499.4446853901,1316.41809082031
4.5,59,127,26,0,493.76953125,90.234375,0.777269762764597,TRUE,5484.65851814516,6122.40950862716,6760.16049910915,18.8247203826904
5,59,182,32,0,443.96484375,78.046875,0.826538830843049,TRUE,4931.44150848296,5504.86493970191,6078.28837092085,3223.21142578125
9.5,59,14,1,124.059791564941,29.6484375,2.2265625,0,TRUE,329.326831634206,367.62064926609,405.914466897975,2648.24536132812
10,59,17,1,0,51.97265625,6.50390625,0.948493161426418,TRUE,577.298220671028,644.425920749055,711.553620827082,8860.203125
10.5,59,25,5,122.703002929688,59.0625,10.078125,0.944599792862388,TRUE,656.050289105295,732.33520644312,808.620123780945,16293.9423828125
-4.5,59.5,0,0,0,26.54296875,4.39453125,0.943959518836401,TRUE,294.832123972915,329.114929086045,363.397734199175,0
-4,59.5,17,3,0,95.15625,15.9375,0.934975631814014,TRUE,1056.9699102252,1179.87338815836,1302.77686609152,1577.19445800781
-3.5,59.5,25,4,0,150,25.78125,0.937726564050219,TRUE,1666.1594643944,1859.8989369984,2053.6384096024,3910.49169921875
-3,59.5,30,5,0,174.2578125,31.640625,0.945695409759078,TRUE,1935.60869027693,2160.67946821611,2385.75024615529,1958.89111328125
-2.5,59.5,44,9,124.267654418945,182.40234375,35.09765625,0.945551575214983,TRUE,2026.07594244522,2261.66616831095,2497.25639417667,1584.10278320312
-2,59.5,36,7,120.691520690918,189.08203125,38.61328125,0.944144529482538,TRUE,2100.27210609403,2344.48979284916,2588.70747960428,120.854721069336
-1.5,59.5,46,10,125.719604492188,230.15625,48.33984375,0.945379822712193,TRUE,2556.51342818016,2853.78243145692,3151.05143473368,766.320251464844
-1,59.5,45,11,0,240.99609375,47.87109375,0.939911496963433,TRUE,2676.91948322428,2988.18919057595,3299.45889792761,5840.30712890625
-0.5,59.5,34,8,0,211.11328125,37.8515625,0.939296424198533,TRUE,2344.98927742696,2617.6624492208,2890.33562101463,1607.806640625
0,59.5,51,8,0,208.59375,37.5,0.93824336371065,TRUE,2317.00300517346,2586.4219592634,2855.84091335334,2372.58129882812
0.5,59.5,52,10,0,261.9140625,49.3359375,0.939488773401135,TRUE,2909.27062728241,3247.55790952455,3585.84519176669,1524.67919921875
1,59.5,108,19,0,414.78515625,74.6484375,0.941136559317851,TRUE,4607.32142517498,5143.05647461394,5678.79152405289,1375.45581054688
1.5,59.5,178,28,0,697.67578125,111.73828125,0.940937149612779,TRUE,7749.5940400563,8650.70962610936,9551.82521216241,2574.26440429688
2,59.5,331,43,0,983.02734375,136.875,0.940582119259214,TRUE,10919.2020836503,12188.8767445399,13458.5514054295,3940.29467773438
2.5,59.5,323,34,0,957.71484375,125.91796875,0.940381044698193,TRUE,10638.0376740338,11875.0187989214,13111.9999238091,2358.75366210938
3,59.5,133,24,0,629.47265625,92.34375,0.940080199234996,TRUE,6992.01215858947,7805.0368281929,8618.06149779632,790.153869628906
3.5,59.5,84,17,0,424.39453125,76.875,0.823884081327892,TRUE,4714.05976586275,5262.2062502654,5810.35273466804,2985.80078125
4,59.5,119,23,0,448.828125,81.97265625,0.711656017778174,TRUE,4985.46152236762,5565.1663505499,6144.87117873218,571.912231445312
4.5,59.5,131,18,0,408.10546875,69.90234375,0.750538640047808,TRUE,4533.12526152617,5060.23285007573,5587.34043862528,13.481388092041
5.5,59.5,209,42,0,238.59375,46.875,0,FALSE,0,0,0,7626.6591796875
10.5,59.5,25,4,0,40.60546875,6.62109375,0,FALSE,0,0,0,817.141662597656
-4.5,60,0,0,0,45.99609375,6.03515625,0.683241945257745,FALSE,0,0,0,0
-4,60,57,7,0,154.04296875,22.3828125,0.933698120217433,TRUE,1711.06766870816,1910.02902553469,2108.99038236122,928.486389160156
-3.5,60,77,12,0,220.60546875,36.4453125,0.938419212510544,TRUE,2450.42593103317,2735.35917882773,3020.29242662228,2800.61010742188
-3,60,41,9,0,226.9921875,41.8359375,0.941536232067092,TRUE,2521.36787697809,2814.55018825461,3107.73249953113,4749.83203125
-2.5,60,52,9,0,235.72265625,45.3515625,0.94301937794789,TRUE,2618.34356455417,2922.8021185721,3227.26067259002,1285.67529296875
-2,60,53,11,0,255.46875,51.85546875,0.945668731354692,TRUE,2837.67783779671,3167.6403770754,3497.60291635409,1676.59448242188
-1.5,60,128,28,0,316.40625,63.80859375,0.942710482341637,TRUE,3514.55512020694,3923.224320231,4331.89352025506,2302.97485351562
-1,60,137,24,0,366.15234375,67.5,0.944688815039257,TRUE,4067.12128632836,4540.04236613399,5012.96344593961,3134.33813476562
-0.5,60,62,9,0,304.74609375,53.4375,0.940677832897299,TRUE,3385.0372555919,3778.64623880027,4172.25522200863,2546.41796875
0,60,68,16,0,261.73828125,48.80859375,0.939884627713692,TRUE,2907.31809666007,3245.37834045776,3583.43858425544,3027.80224609375
0.5,60,63,14,0,303.57421875,56.77734375,0.940717376950058,TRUE,3372.02038477632,3764.11577835497,4156.21117193361,2568.18725585938
1,60,111,18,0,418.06640625,72.83203125,0.941311428880707,TRUE,4643.76866345861,5183.74176386077,5723.71486426294,2771.61157226562
1.5,60,157,25,0,586.46484375,94.86328125,0.943424187593344,TRUE,6514.29299965764,7271.76892985039,8029.24486004313,9984.1953125
2,60,156,26,0,708.6328125,108.92578125,0.943663532280849,TRUE,7871.30178218198,8786.56943127291,9701.83708036384,6547.05224609375
2.5,60,141,26,0,653.0859375,101.07421875,0.94244589760196,TRUE,7254.30210552343,8097.82560616569,8941.34910680795,2998.095703125
3,60,92,16,0,466.34765625,77.2265625,0.940001650115951,TRUE,5180.06374106056,5782.39673420714,6384.72972735371,601.664978027344
3.5,60,61,7,0,377.6953125,64.86328125,0.687720856832892,TRUE,4195.33746386184,4683.16740152019,5170.99733917854,3261.63452148438
4,60,100,16,0,446.484375,75.9375,0.683659582279386,TRUE,4959.42778073646,5536.1054296593,6112.78307858214,324.12109375
4.5,60,107,16,0,447.01171875,74.1796875,0.711656017778174,TRUE,4965.28537260347,5542.64413685969,6120.0029011159,30.138334274292
-4.5,60.5,0,0,0,40.95703125,5.33203125,0.131036408136391,FALSE,0,0,0,0
-4,60.5,51,7,0,142.6171875,21.38671875,0.282271277492165,FALSE,0,0,0,3802.83032226562
-3.5,60.5,78,14,0,230.859375,40.25390625,0.495977195983104,FALSE,0,0,0,8463.361328125
-3,60.5,83,16,0,285.87890625,54.84375,0.915192579845986,TRUE,3175.46563546105,3544.70582563094,3913.94601580083,9236.603515625
-2.5,60.5,113,21,0,324.7265625,63.57421875,0.938252057882345,TRUE,3606.97490299757,4026.39058939263,4445.8062757877,6577.951171875
-2,60.5,84,17,0,297.0703125,59.1796875,0.942145455304986,TRUE,3299.77675174985,3683.47172288355,4067.16669401725,2420.60107421875
-1,60.5,142,24,0,367.5,64.5703125,0.945311212836262,TRUE,4082.09068776628,4556.75239564608,5031.41410352588,4881.69189453125
-0.5,60.5,86,12,0,347.8125,58.18359375,0.944174890827329,TRUE,3863.40725806452,4312.64066016504,4761.87406226557,2378.61010742188
0,60.5,83,14,0,306.62109375,50.9765625,0.940801083304829,TRUE,3405.86424889683,3801.89497551275,4197.92570212866,2962.05151367188
0.5,60.5,90,13,0,332.34375,57.24609375,0.938636292984628,TRUE,3691.58456329884,4120.83858228708,4550.09260127532,3815.04516601562
1,60.5,79,17,0,410.44921875,72.59765625,0.937268741489982,TRUE,4559.15900315733,5089.29377096633,5619.42853877532,5669.1162109375
1.5,60.5,104,19,0,541.11328125,94.3359375,0.937370649870785,TRUE,6010.54009909464,6709.44011061728,7408.34012213991,2582.97192382812
2,60.5,121,21,0,616.0546875,109.453125,0.942247093148512,TRUE,6842.96898775106,7638.66305609421,8434.35712443736,626.288330078125
2.5,60.5,107,21,0,548.90625,102.421875,0.943750111917823,TRUE,6097.10229001826,6806.06767257852,7515.03305513878,5935.6279296875
3,60.5,112,21,0,440.7421875,80.68359375,0.941239263315341,TRUE,4895.64511374011,5464.90617347733,6034.16723321455,2853.44677734375
3.5,60.5,102,18,0,441.62109375,79.27734375,0.635004336225023,TRUE,4905.40776685179,5475.80401881131,6046.20027077082,5726.68017578125
4,60.5,153,30,0,560.68359375,102.65625,0.660042139293295,TRUE,6227.92184171485,6952.09880005379,7676.27575839272,370.130828857422
4.5,60.5,198,36,0,623.61328125,111.9140625,0.671065880276192,TRUE,6926.92780451156,7732.3845259664,8537.84124742123,388.906097412109
5,60.5,242,42,0,405.3515625,71.015625,0.94662621503777,TRUE,4502.53561510955,5026.08626802927,5549.63692094899,5334.43994140625
-4.5,61,0,0,0,14.23828125,1.640625,0.14133478936212,FALSE,0,0,0,0
-4,61,3,0,0,59.47265625,9.08203125,0.143224784119876,FALSE,0,0,0,1666.19970703125
-3.5,61,17,4,0,125.390625,23.0859375,0.140185122612453,FALSE,0,0,0,167.814727783203
-3,61,59,12,0,205.83984375,41.015625,0.134344012786172,FALSE,0,0,0,1415.25634765625
-2.5,61,87,19,0,278.49609375,54.90234375,0.24928230075417,TRUE,3093.45934932288,3453.16392482555,3812.86850032821,4383.8154296875
-2,61,92,18,0,290.33203125,55.13671875,0.898807317374341,TRUE,3224.92974456026,3599.92157532308,3974.9134060859,5257.97900390625
-1.5,61,84,16,0,281.07421875,52.265625,0.938778864544304,TRUE,3122.09646511716,3485.13093780521,3848.16541049325,4726.9599609375
-1,61,69,14,0,306.5625,57.421875,0.940214867559344,TRUE,3405.21340535606,3801.16845249048,4197.12349962491,3859.00708007812
-0.5,61,69,14,0,287.75390625,51.97265625,0.935891678133505,TRUE,3196.29262876598,3567.95456234342,3939.61649592085,4739.03662109375
0,61,65,9,0,273.3984375,44.0625,0.937129058211512,TRUE,3036.83596127511,3389.95642188849,3743.07688250187,3971.26171875
0.5,61,87,12,0,323.02734375,50.7421875,0.938632116230851,TRUE,3588.10044031497,4005.32142174695,4422.54240317892,940.756103515625
1,61,112,21,0,452.109375,76.69921875,0.934078447034602,TRUE,5021.90876065125,5605.85163979674,6189.79451894224,2115.4501953125
1.5,61,190,31,0,661.9921875,116.07421875,0.93694716768624,TRUE,7353.23032372185,8208.25710554997,9063.28388737809,1547.36999511719
2,61,283,50,0,783.10546875,142.96875,0.939924537999807,TRUE,8698.52392251217,9709.98019257173,10721.4364626313,1621.44885253906
2.5,61,194,40,0,651.796875,123.8671875,0.936058373076085,TRUE,7239.98354762629,8081.84209967586,8923.70065172543,2318.05102539062
3,61,105,18,0,457.5,85.546875,0.608926672595694,TRUE,5081.78636640292,5672.69175784512,6263.59714928732,3182.32983398438
3.5,61,123,23,0,450.05859375,84.375,0.524396003050757,TRUE,4999.12923672398,5580.42333401747,6161.71743131095,1182.76806640625
