"bimac","density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
3176.27099609375,1736.77734375,12.890625,0.947349788995597,-2.53581428527832,"25p-50p",4,54.5,1145.92142167164,1718.88213250746,2291.84284334328,8515.4736328125
0,2925.234375,22.03125,0.947329713996552,-1.92384719848633,"25p-50p",4.5,54.5,1930.06244915944,2895.09367373915,3860.12489831887,1785.22253417969
0,4331.71875,38.73046875,0.947441442412746,-2.08064460754395,"25p-50p",5,54.5,2858.05738204989,4287.08607307484,5716.11476409978,1337.73608398438
0,4971.5625,50.68359375,0.947568250626746,-2.1871645450592,"25p-50p",5.5,54.5,3280.22471529284,4920.33707293926,6560.44943058568,4089.66870117188
3177.72436523438,4680.9375,44.0625,0.947571772066803,-2.98860239982605,"0p-25p",6,54.5,3088.47105477223,4632.70658215835,6176.94210954447,4343.46142578125
3178.58959960938,4303.59375,41.19140625,0.947623766651323,-3.04503774642944,"0p-25p",6.5,54.5,2839.50057619306,4259.25086428959,5679.00115238612,4791.47021484375
3178.93920898438,4657.1484375,63.69140625,0.947707672439372,-3.11788439750671,"0p-25p",7,54.5,3072.77508981833,4609.1626347275,6145.55017963666,5545.06103515625
0,5871.6796875,116.42578125,0.948157219692697,-2.50562143325806,"25p-50p",7.5,54.5,3874.1198227359,5811.17973410385,7748.2396454718,12037.111328125
0,5938.4765625,149.00390625,0.948469426255262,-2.71536135673523,"0p-25p",8,54.5,3918.19223664588,5877.28835496882,7836.38447329176,41941.4921875
3178.712890625,3240.29296875,90.52734375,0.94868129963682,-3.02646970748901,"0p-25p",8.5,54.5,2137.93733476817,3206.90600215225,4275.87466953633,323.880554199219
0,1872.1875,54.140625,0.948760971999604,-1.91703140735626,"25p-50p",11,54.5,1235.26470986985,1852.89706480477,2470.5294197397,869.779174804688
0,1635.9375,50.390625,0.948247602980525,-1.87528860569,"25p-50p",11.5,54.5,1079.38754067245,1619.08131100868,2158.7750813449,155.20166015625
3178.60009765625,1581.97265625,32.05078125,0,-2.47537708282471,"25p-50p",13.5,54.5,1043.78166943465,1565.67250415198,2087.56333886931,4142.55859375
3175.44897460938,1721.25,35.56640625,0.948480967984103,-2.69069480895996,"0p-25p",14,54.5,1135.67651843818,1703.51477765727,2271.35303687636,504.843048095703
3170.4189453125,964.62890625,14.82421875,0.948575732581195,-2.5852644443512,"0p-25p",14.5,54.5,636.459780877169,954.689671315754,1272.91956175434,3232.4248046875
3165.46630859375,314.12109375,1.7578125,0.94806549104805,-2.49403190612793,"25p-50p",15,54.5,207.256325413503,310.884488120255,414.512650827006,7177.96337890625
3165.46630859375,67.32421875,0.46875,0.947262968562198,-2.38842487335205,"25p-50p",15.5,54.5,44.4203540197939,66.6305310296909,88.8407080395879,0
0,10.3125,0,0,-1.1617739200592,"75p-100p",-4.5,55,0,0,0,0
0,21.2109375,0,0,-1.07248198986053,"75p-100p",-4,55,0,0,0,0
3179.53393554688,1310.15625,39.2578125,0.945492095558461,-2.78367829322815,"0p-25p",-1,55,864.437872830803,1296.6568092462,1728.87574566161,8540.0732421875
0,1341.73828125,22.91015625,0.946118091213928,-1.75020778179169,"25p-50p",-0.5,55,885.275619407538,1327.91342911131,1770.55123881508,431.166656494141
0,969.609375,4.74609375,0.945830465224256,-1.58238852024078,"50p-75p",0,55,0,0,0,1195.46862792969
0,783.69140625,5.21484375,0.945573747028037,-1.58600354194641,"50p-75p",0.5,55,0,0,0,406.780822753906
0,713.84765625,5.0390625,0.946832263980355,-1.5300498008728,"50p-75p",1,55,0,0,0,3493.40258789062
0,879.31640625,8.96484375,0.94825569626116,-1.67982149124146,"25p-50p",1.5,55,580.170803111443,870.256204667164,1160.34160622289,5753.39501953125
0,1049.296875,11.89453125,0.948199819053381,-1.57645213603973,"50p-75p",2,55,0,0,0,3584.01025390625
0,884.70703125,7.96875,0.948068297553303,-1.53765261173248,"50p-75p",2.5,55,0,0,0,861.864685058594
0,700.1953125,5.2734375,0.948207137797378,-1.60843503475189,"50p-75p",3,55,0,0,0,1179.80139160156
0,909.7265625,7.91015625,0.947690022778569,-1.66164183616638,"50p-75p",3.5,55,0,0,0,1983.85229492188
0,1483.65234375,12.5390625,0.947297800930892,-1.67268013954163,"25p-50p",4,55,978.910168960141,1468.36525344021,1957.82033792028,2114.3779296875
0,2488.30078125,22.32421875,0.947295050418843,-1.86771833896637,"25p-50p",4.5,55,1641.7747381711,2462.66210725664,3283.54947634219,1170.06640625
0,3800.56640625,41.71875,0.947586816715043,-2.06364440917969,"25p-50p",5,55,2507.60437144116,3761.40655716174,5015.20874288232,3996.01000976562
0,4752.5390625,56.8359375,0.947637073548905,-2.17859244346619,"25p-50p",5.5,55,3135.71358968275,4703.57038452413,6271.42717936551,2175.97509765625
3180.25415039062,4804.5703125,46.69921875,0.947603443612495,-3.18295240402222,"0p-25p",6,55,3170.0436805179,4755.06552077684,6340.08736103579,13242.7685546875
0,4167.59765625,27.0703125,0.947417725287473,-2.01891016960144,"25p-50p",6.5,55,2749.77068787283,4124.65603180925,5499.54137574566,6279.5126953125
0,3706.34765625,29.6484375,0.947966940805952,-1.96110033988953,"25p-50p",7,55,2445.43907182077,3668.15860773115,4890.87814364154,3803.52954101562
0,3959.296875,64.921875,0.948183374645031,-2.11945629119873,"25p-50p",7.5,55,2612.33434449566,3918.50151674349,5224.66868899132,3017.88037109375
0,3985.1953125,100.4296875,0.948509867536603,-2.26241683959961,"25p-50p",8,55,2629.42206988883,3944.13310483324,5258.84413977766,22148.61328125
0,2470.8984375,74.765625,0.948700982277726,-2.07545948028564,"25p-50p",8.5,55,1630.29271454718,2445.43907182077,3260.58542909436,3909.90625
0,959.8828125,13.30078125,0.948108103945273,-1.68723368644714,"25p-50p",10,55,633.328319888829,949.992479833243,1266.65663977766,1342.18225097656
0,1374.55078125,25.13671875,0,-1.4013112783432,"50p-75p",10.5,55,0,0,0,864.386352539062
0,943.18359375,19.74609375,0,-1.77261126041412,"25p-50p",12,55,622.310216411334,933.465324617001,1244.62043282267,206.350830078125
0,1462.44140625,22.08984375,0,-1.45281147956848,"50p-75p",12.5,55,0,0,0,267.792236328125
3178.02758789062,1833.6328125,25.83984375,0.948166958033808,-2.66848468780518,"0p-25p",13,55,1209.82642184111,1814.73963276166,2419.65284368221,87.2186126708984
3178.87939453125,1879.39453125,25.546875,0.947370989267662,-2.78955841064453,"0p-25p",13.5,55,1240.01989137066,1860.02983705599,2480.03978274132,313.144439697266
3174.65966796875,1598.26171875,19.16015625,0.947319537019204,-2.6289598941803,"0p-25p",14,55,1054.52915282674,1581.7937292401,2109.05830565347,792.931396484375
3168.80908203125,1001.1328125,9.19921875,0.947976830854341,-2.43489551544189,"25p-50p",14.5,55,660.54496847885,990.817452718275,1321.0899369577,3035.24853515625
3169.97705078125,488.3203125,3.984375,0,-2.33005023002625,"25p-50p",15,55,322.192541689262,483.288812533894,644.385083378525,1511.00561523438
3169.97705078125,133.2421875,1.2890625,0.945626389371494,-2.39126753807068,"25p-50p",15.5,55,87.9128677467462,131.869301620119,175.825735493492,0
0,987.59765625,18.1640625,0.947827940389662,-1.65885937213898,"50p-75p",-1.5,55.5,0,0,0,4310.6669921875
3176.72314453125,1277.87109375,29.296875,0.94385846614493,-2.70836615562439,"0p-25p",-1,55.5,843.136206107646,1264.70430916147,1686.27241221529,2676.95703125
0,1017.48046875,15.29296875,0.946564911451131,-1.61552047729492,"50p-75p",-0.5,55.5,0,0,0,1021.03137207031
0,663.57421875,4.98046875,0.945434209797772,-1.53772854804993,"50p-75p",0,55.5,0,0,0,263.493896484375
0,486.6796875,6.26953125,0.94548616267965,-1.53713130950928,"50p-75p",0.5,55.5,0,0,0,13.7752780914307
0,420.703125,7.1484375,0.945580725378983,-1.60487377643585,"50p-75p",1,55.5,0,0,0,87.6788864135742
0,518.14453125,7.20703125,0.94584469203648,-1.52274668216705,"50p-75p",1.5,55.5,0,0,0,168.680557250977
0,656.89453125,7.32421875,0.946260332211775,-1.52698302268982,"50p-75p",2,55.5,0,0,0,395.163604736328
0,697.44140625,9.31640625,0.946964063303665,-1.66450750827789,"50p-75p",2.5,55.5,0,0,0,902.69580078125
0,785.91796875,13.359375,0.947599461702598,-1.71686851978302,"25p-50p",3,55.5,518.546743661876,777.820115492815,1037.09348732375,945.380554199219
0,1065,16.40625,0.947728868495647,-1.62361001968384,"50p-75p",3.5,55.5,0,0,0,785.041381835938
0,1741.81640625,25.4296875,0.947919609841957,-1.74551463127136,"25p-50p",4,55.5,1149.24618272099,1723.86927408148,2298.49236544197,999.343627929688
0,2774.47265625,42.1875,0.947910847183202,-1.94413042068481,"25p-50p",4.5,55.5,1830.59023776437,2745.88535664656,3661.18047552874,6397.55712890625
0,3759.78515625,57.1875,0.94742582730837,-2.0833158493042,"25p-50p",5,55.5,2480.69700294875,3721.04550442313,4961.39400589751,4505.076171875
3179.46411132812,4713.92578125,64.74609375,0.947484191897584,-3.01632571220398,"0p-25p",5.5,55.5,3110.23664164181,4665.35496246272,6220.47328328362,10611.6455078125
3180.41625976562,5314.39453125,55.13671875,0.947317716224811,-2.9651460647583,"0p-25p",6,55.5,3506.4244466852,5259.63667002779,7012.84889337039,8649.6513671875
0,5031.73828125,39.2578125,0.947605763907778,-2.15708231925964,"25p-50p",6.5,55.5,3319.92854782402,4979.89282173604,6639.85709564805,5237.6748046875
0,4233.1640625,35.7421875,0.948020174926994,-2.0974383354187,"25p-50p",7,55.5,2793.03124152657,4189.54686228986,5586.06248305315,4186.54736328125
0,3473.90625,51.38671875,0.948412929934157,-2.09272241592407,"25p-50p",7.5,55.5,2292.07480341649,3438.11220512473,4584.14960683297,3444.47412109375
0,2424.2578125,59.94140625,0.948751737604671,-2.00218605995178,"25p-50p",8,55.5,1599.5193448346,2399.2790172519,3199.0386896692,18010.380859375
0,357.1875,5.625,0,-1.34881234169006,"50p-75p",9.5,55.5,0,0,0,279.397491455078
3179.7451171875,1871.8359375,31.11328125,0.948654851818896,-2.79284691810608,"0p-25p",12.5,55.5,1235.03274979664,1852.54912469496,2470.06549959328,2139.59057617188
3177.77392578125,1826.6015625,27.01171875,0,-2.53287625312805,"25p-50p",13,55.5,1205.1872203769,1807.78083056535,2410.3744407538,7.1875
3174.7958984375,1203.984375,13.18359375,0,-2.44650888442993,"25p-50p",13.5,55.5,794.385930721258,1191.57889608189,1588.77186144252,0
3174.36450195312,796.58203125,5.44921875,0,-2.35538053512573,"25p-50p",14,55.5,525.582865882592,788.374298823888,1051.16573176518,422.480834960938
3169.60229492188,372.01171875,2.6953125,0.945634144913736,-2.36220526695251,"25p-50p",15,55.5,245.452417468818,368.178626203227,490.904834937636,3455.74340820312
3169.60229492188,140.5078125,0.99609375,0.945558004917849,-2.41858005523682,"25p-50p",15.5,55.5,92.7067092597614,139.060063889642,185.413418519523,0
3176.40185546875,1752.890625,22.6171875,0.946824451651431,-2.66094946861267,"0p-25p",-2,56,1156.55292502711,1734.82938754067,2313.10585005423,6860.1455078125
3173.94653320312,1521.50390625,19.04296875,0.945630412496838,-2.49468684196472,"25p-50p",-1.5,56,1003.88453684246,1505.82680526369,2007.76907368492,1840.12219238281
3177.5166015625,1020.76171875,10.37109375,0.946174396840575,-2.59045624732971,"0p-25p",-1,56,673.496072566432,1010.24410884965,1346.99214513286,615.008850097656
0,778.59375,7.08984375,0.945884920307396,-1.50994491577148,"50p-75p",-0.5,56,0,0,0,335.042785644531
0,676.11328125,8.96484375,0.94262229607177,-1.54654967784882,"50p-75p",0,56,0,0,0,117.886108398438
0,669.90234375,13.4765625,0.942935398845406,-1.62518692016602,"50p-75p",0.5,56,0,0,0,233.451110839844
0,658.4765625,16.171875,0.942498030013868,-1.59100127220154,"50p-75p",1,56,0,0,0,130.090545654297
0,771.2109375,15.64453125,0.942066444834976,-1.63780522346497,"50p-75p",1.5,56,0,0,0,2969.54663085938
0,1126.81640625,16.2890625,0.945249694541811,-1.65502440929413,"50p-75p",2,56,0,0,0,180.635559082031
0,1403.84765625,24.2578125,0.945622074732865,-1.72410893440247,"25p-50p",2.5,56,926.255232341378,1389.38284851207,1852.51046468276,153.702499389648
0,1521.26953125,34.1015625,0.945873543621562,-1.79223871231079,"25p-50p",3,56,1003.72989679366,1505.59484519048,2007.45979358731,591.660278320312
0,1640.9765625,35.625,0.946165572792507,-1.82742309570312,"25p-50p",3.5,56,1082.7123017218,1624.0684525827,2165.4246034436,1716.51306152344
0,2121.5625,41.07421875,0.946751619335108,-1.83979392051697,"25p-50p",4,56,1399.80172180043,2099.70258270065,2799.60344360087,757.985534667969
0,2907.48046875,57.24609375,0.946721494424873,-2.06103348731995,"25p-50p",4.5,56,1918.34846546231,2877.52269819347,3836.69693092462,2918.32470703125
